timestamp_epoch,power_w,gpu_util,mem_copy_util
1776581462.093729,70.455000,100,38
1776581463.180512,70.455000,100,38
1776581464.268783,70.455000,100,38
1776581465.357985,70.455000,100,38
1776581466.460630,70.455000,100,38
1776581467.542736,70.455000,100,38
1776581468.640669,70.455000,100,38
1776581469.726617,70.455000,100,38
1776581470.818073,70.455000,100,38
1776581471.912564,70.455000,100,38
1776581472.995921,70.455000,100,38
1776581474.089063,70.455000,100,38
1776581475.177400,70.455000,100,38
1776581476.259596,70.455000,100,38
1776581477.342117,70.455000,100,38
1776581478.424311,70.455000,100,38
1776581479.506388,70.455000,100,38
1776581480.586143,70.455000,100,38
1776581481.673770,70.455000,100,38
1776581482.754151,68.110000,98,100
1776581483.834802,68.110000,98,100
1776581484.917075,68.110000,98,100
1776581485.999630,68.110000,98,100
1776581487.079397,68.110000,98,100
1776581488.169944,68.110000,98,100
1776581489.257237,68.110000,98,100
1776581490.371560,68.110000,98,100
1776581491.454590,68.110000,98,100
1776581492.541124,68.110000,98,100
1776581493.626063,68.110000,98,100
1776581494.713473,68.110000,98,100
1776581495.806350,68.110000,98,100
1776581496.893381,68.110000,98,100
1776581497.973673,68.110000,98,100
1776581499.056724,68.110000,98,100
1776581500.149794,68.110000,98,100
1776581501.242899,68.110000,98,100
1776581502.333242,68.110000,98,100
1776581503.420678,68.110000,98,100
1776581504.508739,68.110000,98,100
1776581505.596218,68.110000,98,100
1776581506.685304,68.110000,98,100
1776581507.768477,68.110000,98,100
1776581508.847647,68.110000,98,100
1776581509.929430,68.110000,98,100
1776581511.009771,68.110000,98,100
1776581512.092944,68.110000,98,100
1776581513.177058,68.891000,98,100
1776581514.259140,68.891000,98,100
1776581515.350310,68.891000,98,100
1776581516.437566,68.891000,98,100
1776581517.519117,68.891000,98,100
1776581518.604804,68.891000,98,100
1776581519.691645,68.891000,98,100
1776581520.782810,68.891000,98,100
1776581521.867406,68.891000,98,100
1776581522.954490,68.891000,98,100
1776581524.036752,68.891000,98,100
1776581525.131774,68.891000,98,100
1776581526.218947,68.891000,98,100
1776581527.311390,68.891000,98,100
1776581528.400556,68.891000,98,100
1776581529.493720,68.891000,98,100
1776581530.584949,68.891000,98,100
1776581531.676664,68.891000,98,100
1776581532.780554,68.891000,98,100
1776581533.868198,68.891000,98,100
1776581534.962784,68.891000,98,100
1776581536.046736,68.891000,98,100
1776581537.138130,68.891000,98,100
1776581538.233846,68.891000,98,100
1776581539.315965,68.891000,98,100
1776581540.400579,68.891000,98,100
1776581541.480399,68.891000,98,100
1776581542.560425,68.305000,98,100
1776581543.655339,68.305000,98,100
1776581544.739144,68.305000,98,100
1776581545.821348,68.305000,98,100
1776581546.902306,68.305000,98,100
1776581547.984504,68.305000,98,100
1776581549.069668,68.305000,98,100
1776581550.166361,68.305000,98,100
1776581551.249889,68.305000,98,100
1776581552.340873,68.305000,98,100
1776581553.426707,68.305000,98,100
1776581554.517882,68.305000,98,100
1776581555.607749,68.305000,98,100
1776581556.690833,68.305000,98,100
1776581557.781099,68.305000,98,100
1776581558.865277,68.305000,98,100
1776581559.947553,68.305000,98,100
1776581561.030686,68.305000,98,100
1776581562.113999,68.305000,98,100
1776581563.196765,68.305000,98,100
1776581564.280494,68.305000,98,100
1776581565.373429,68.305000,98,100
1776581566.465679,68.305000,98,100
1776581567.555933,68.305000,98,100
1776581568.647378,68.305000,98,100
1776581569.732127,68.305000,98,100
1776581570.824300,68.305000,98,100
1776581571.904515,68.305000,98,100
1776581572.983726,67.719000,99,39
1776581574.062541,67.719000,99,39
1776581575.150709,67.719000,99,39
1776581576.234539,67.719000,99,39
1776581577.316940,67.719000,99,39
1776581578.401767,67.719000,99,39
1776581579.487504,67.719000,99,39
1776581580.576296,67.719000,99,39
1776581581.658784,67.719000,99,39
1776581582.745375,67.719000,99,39
1776581583.829472,67.719000,99,39
1776581584.914491,67.719000,99,39
1776581585.999516,67.719000,99,39
1776581587.083599,67.719000,99,39
1776581588.172117,67.719000,99,39
1776581589.259871,67.719000,99,39
1776581590.355514,67.719000,99,39
1776581591.436414,67.719000,99,39
1776581592.523551,67.719000,99,39
1776581593.606274,67.719000,99,39
1776581594.696813,67.719000,99,39
1776581595.786829,67.719000,99,39
1776581596.880336,67.719000,99,39
1776581597.966706,67.719000,99,39
1776581599.056749,67.719000,99,39
1776581600.145902,67.719000,99,39
1776581601.237697,67.719000,99,39
1776581602.323609,70.650000,100,37
1776581603.406982,70.650000,100,37
1776581604.496418,70.650000,100,37
1776581605.573374,70.650000,100,37
1776581606.652960,70.650000,100,37
1776581607.738706,70.650000,100,37
1776581608.828956,70.650000,100,37
1776581609.915413,70.650000,100,37
1776581611.002610,70.650000,100,37
1776581612.086751,70.650000,100,37
1776581613.168254,70.650000,100,37
1776581614.263402,70.650000,100,37
1776581615.350608,70.650000,100,37
1776581616.438034,70.650000,100,37
1776581617.522839,70.650000,100,37
1776581618.611492,70.650000,100,37
1776581619.712716,70.650000,100,37
1776581620.802199,70.650000,100,37
1776581621.891537,70.650000,100,37
1776581622.980434,70.650000,100,37
1776581624.065672,70.650000,100,37
1776581625.171183,70.650000,100,37
1776581626.262453,70.650000,100,37
1776581627.345746,70.650000,100,37
1776581628.444188,70.650000,100,37
1776581629.533758,70.650000,100,37
1776581630.621146,70.650000,100,37
1776581631.715230,70.650000,100,37
1776581632.805306,68.138000,98,100
1776581633.888852,68.138000,98,100
1776581634.979670,68.138000,98,100
1776581636.071488,68.138000,98,100
1776581637.149602,68.138000,98,100
1776581638.229536,68.138000,98,100
1776581639.307185,68.138000,98,100
1776581640.424861,68.138000,98,100
1776581641.516914,68.138000,98,100
1776581642.599292,68.138000,98,100
1776581643.682840,68.138000,98,100
1776581644.767109,68.138000,98,100
1776581645.855828,68.138000,98,100
1776581646.949564,68.138000,98,100
1776581648.030254,68.138000,98,100
1776581649.114587,68.138000,98,100
1776581650.206200,68.138000,98,100
1776581651.289807,68.138000,98,100
1776581652.394143,68.138000,98,100
1776581653.478567,68.138000,98,100
1776581654.568799,68.138000,98,100
1776581655.658507,68.138000,98,100
1776581656.742685,68.138000,98,100
1776581657.830731,68.138000,98,100
1776581658.923694,68.138000,98,100
1776581660.012602,68.138000,98,100
1776581661.099452,68.138000,98,100
1776581662.188277,67.091000,98,100
1776581663.286424,67.091000,98,100
1776581664.374949,67.091000,98,100
1776581665.466155,67.091000,98,100
1776581666.556257,67.091000,98,100
1776581667.649443,67.091000,98,100
1776581668.740456,67.091000,98,100
1776581669.820301,67.091000,98,100
1776581670.902460,67.091000,98,100
1776581671.984671,67.091000,98,100
1776581673.063740,67.091000,98,100
1776581674.148937,67.091000,98,100
1776581675.235426,67.091000,98,100
1776581676.315469,67.091000,98,100
1776581677.403161,67.091000,98,100
1776581678.485705,67.091000,98,100
1776581679.586553,67.091000,98,100
1776581680.669938,67.091000,98,100
1776581681.755158,67.091000,98,100
1776581682.837267,67.091000,98,100
1776581683.924334,67.091000,98,100
1776581685.023866,67.091000,98,100
1776581686.107027,67.091000,98,100
1776581687.191906,67.091000,98,100
1776581688.273779,67.091000,98,100
1776581689.357906,67.091000,98,100
1776581690.455237,67.091000,98,100
1776581691.553262,67.091000,98,100
1776581692.642439,70.412000,98,100
1776581693.729709,70.412000,98,100
1776581694.818748,70.412000,98,100
1776581695.906806,70.412000,98,100
1776581696.998387,70.412000,98,100
1776581698.086764,70.412000,98,100
1776581699.177376,70.412000,98,100
1776581700.323405,70.412000,98,100
1776581701.409809,70.412000,98,100
1776581702.489909,70.412000,98,100
1776581703.602329,70.412000,98,100
1776581704.683894,70.412000,98,100
1776581705.765889,70.412000,98,100
1776581706.848250,70.412000,98,100
1776581707.933413,70.412000,98,100
1776581709.016428,70.412000,98,100
1776581710.105310,70.412000,98,100
1776581711.186077,70.412000,98,100
1776581712.269982,70.412000,98,100
1776581713.353073,70.412000,98,100
1776581714.441321,70.412000,98,100
1776581715.532993,70.412000,98,100
1776581716.617398,70.412000,98,100
1776581717.713291,70.412000,98,100
1776581718.800508,70.412000,98,100
1776581719.888951,70.412000,98,100
1776581720.978848,70.412000,98,100
1776581722.065778,70.412000,98,100
1776581723.154444,67.760000,98,100
1776581724.238931,67.760000,98,100
1776581725.322085,67.760000,98,100
1776581726.404840,67.760000,98,100
1776581727.498175,67.760000,98,100
1776581728.586401,67.760000,98,100
1776581729.673490,67.760000,98,100
1776581730.774154,67.760000,98,100
1776581731.858159,67.760000,98,100
1776581732.943890,67.760000,98,100
1776581734.025914,67.760000,98,100
1776581735.104848,67.760000,98,100
1776581736.186643,67.760000,98,100
1776581737.268638,67.760000,98,100
1776581738.352909,67.760000,98,100
1776581739.436017,67.760000,98,100
1776581740.521066,67.760000,98,100
1776581741.605476,67.760000,98,100
1776581742.688644,67.760000,98,100
1776581743.770926,67.760000,98,100
1776581744.852668,67.760000,98,100
1776581745.939446,67.760000,98,100
1776581747.029033,67.760000,98,100
1776581748.113383,67.760000,98,100
1776581749.200339,67.760000,98,100
1776581750.289894,67.760000,98,100
1776581751.375971,67.760000,98,100
1776581752.461473,66.741000,100,37
1776581753.545762,66.741000,100,37
1776581754.636930,66.741000,100,37
1776581755.723941,66.741000,100,37
1776581756.812992,66.741000,100,37
1776581757.902859,66.741000,100,37
1776581758.995478,66.741000,100,37
1776581760.077987,66.741000,100,37
1776581761.167258,66.741000,100,37
1776581762.254607,66.741000,100,37
1776581763.339066,66.741000,100,37
1776581764.425416,66.741000,100,37
1776581765.508548,66.741000,100,37
1776581766.588037,66.741000,100,37
1776581767.671657,66.741000,100,37
1776581768.755962,66.741000,100,37
1776581769.837304,66.741000,100,37
1776581770.923659,66.741000,100,37
1776581772.008502,66.741000,100,37
1776581773.089169,66.741000,100,37
1776581774.173957,66.741000,100,37
1776581775.259640,66.741000,100,37
1776581776.340846,66.741000,100,37
1776581777.428922,66.741000,100,37
1776581778.517776,66.741000,100,37
1776581779.605010,66.741000,100,37
1776581780.691385,66.741000,100,37
1776581781.781160,66.741000,100,37
1776581782.882438,69.478000,100,37
1776581783.968971,69.478000,100,37
1776581785.059081,69.478000,100,37
1776581786.144746,69.478000,100,37
1776581787.233874,69.478000,100,37
1776581788.343012,69.478000,100,37
1776581789.435026,69.478000,100,37
1776581790.529920,69.478000,100,37
1776581791.615213,69.478000,100,37
1776581792.702510,69.478000,100,37
1776581793.790365,69.478000,100,37
1776581794.889723,69.478000,100,37
1776581795.978886,69.478000,100,37
1776581797.060601,69.478000,100,37
1776581798.145159,69.478000,100,37
1776581799.224617,69.478000,100,37
1776581800.310391,69.478000,100,37
1776581801.390271,69.478000,100,37
1776581802.470170,69.478000,100,37
1776581803.558051,69.478000,100,37
1776581804.639553,69.478000,100,37
1776581805.722490,69.478000,100,37
1776581806.809262,69.478000,100,37
1776581807.890674,69.478000,100,37
1776581808.976545,69.478000,100,37
1776581810.073740,69.478000,100,37
1776581811.156929,69.478000,100,37
1776581812.251676,70.412000,98,100
1776581813.333256,70.412000,98,100
1776581814.417188,70.412000,98,100
1776581815.508109,70.412000,98,100
1776581816.609971,70.412000,98,100
1776581817.697935,70.412000,98,100
